address,areacode,contentid,contenttypeid,firstimage,mapx,mapy,title
"제주특별자치도 서귀포시 표선면 중산간동로 4610","39","404165","39","http://tong.visitkorea.or.kr/cms/resource/17/3024417_image2_1.jpg","126.8031597057","33.3900830635","왕일번지식당"
"제주특별자치도 서귀포시 천제연로 101","39","1018723","39","http://tong.visitkorea.or.kr/cms/resource/12/3477212_image2_1.jpg","126.4165962685","33.2550751487","하영 흑돼지구이집"
"제주특별자치도 서귀포시 법환로 24","39","2765214","39","","126.5128244343","33.2372591895","올레안뜰"
"제주특별자치도 서귀포시 성산읍 일출로 255","39","404175","39","http://tong.visitkorea.or.kr/cms/resource/07/3024707_image2_1.jpg","126.9330912603","33.4611967513","제주뚝배기"
"제주특별자치도 서귀포시 표선면 민속해안로 40","39","404158","39","http://tong.visitkorea.or.kr/cms/resource/63/3024863_image2_1.jpg","126.8062030805","33.3036426522","표선세화해녀의집"
"제주특별자치도 서귀포시 안덕면 사계남로 167","39","404180","39","http://tong.visitkorea.or.kr/cms/resource/66/3024766_image2_1.jpg","126.3076174292","33.2283513861","진미명가"
"제주특별자치도 제주시 선덕로5길 20","39","664081","39","http://tong.visitkorea.or.kr/cms/resource/45/656845_image2_1.jpg","126.4977255785","33.4912225503","삼성혈해물탕"
"제주특별자치도 제주시 오라로 80","39","1896538","39","http://tong.visitkorea.or.kr/cms/resource/28/3396928_image2_1.jpg","126.5117825919","33.4955500733","오라숲소리"
"제주특별자치도 제주시 서해안로 572","39","1865762","39","http://tong.visitkorea.or.kr/cms/resource/49/3396849_image2_1.jpg","126.4993275871","33.5189945013","삼다도횟집"
"제주특별자치도 제주시 애월읍 고내로7길 45-12","39","1867998","39","http://tong.visitkorea.or.kr/cms/resource/50/3396850_image2_1.jpg","126.3366095862","33.4667893686","고불락"
"제주특별자치도 제주시 조천읍 조함해안로 428-4","39","1877056","39","http://tong.visitkorea.or.kr/cms/resource/53/3396953_image2_1.jpg","126.6607351684","33.5457941142","다래향"
"제주특별자치도 제주시 관덕로15길 25","39","135919","39","","126.5266586225","33.5155647604","돔베돈"
"제주특별자치도 제주시 사장길 38","39","1883622","39","http://tong.visitkorea.or.kr/cms/resource/99/3396599_image2_1.jpg","126.4945566049","33.4826040098","만부정"
"제주특별자치도 제주시 한경면 녹차분재로 628","39","1892305","39","http://tong.visitkorea.or.kr/cms/resource/79/3396979_image2_1.jpg","126.2605082705","33.3246538979","몽생이"
"제주특별자치도 제주시 연북로 221","39","1861360","39","http://tong.visitkorea.or.kr/cms/resource/99/3396899_image2_1.jpg","126.5051390387","33.4817126104","모이세해장국"
"제주특별자치도 제주시 애월읍 고내로7길 49","39","1892321","39","http://tong.visitkorea.or.kr/cms/resource/58/3396858_image2_1.jpg","126.3369206678","33.4668838075","무인카페 산책"
"제주특별자치도 제주시 삼성로 41","39","404202","39","http://tong.visitkorea.or.kr/cms/resource/22/3396822_image2_1.jpg","126.5301029645","33.5068657788","삼대국수회관"
"제주특별자치도 제주시 구좌읍 일주동로 3002","39","1861333","39","","126.8420753877","33.5280378892","비지곶식당"
"제주특별자치도 제주시 서사로24길 12","39","1872476","39","","126.5185930442","33.4984915228","그옛맛"
"제주특별자치도 제주시 관덕로8길 34","39","1404293","39","","126.5232423720","33.5103069552","바그다드"
"제주특별자치도 제주시 공항로1길 14 (용담이동)","39","2899667","39","","126.4975003109","33.5038711465","먹돌 제주본점"
"제주특별자치도 제주시 아연로 40","39","2894522","39","","126.4982369392","33.4782462172","풍천만가"
"제주특별자치도 제주시 일주서로 7335-8","39","2839759","39","","126.4309535489","33.4937545425","니모메"
"제주특별자치도 제주시 신광로 61","39","2839783","39","http://tong.visitkorea.or.kr/cms/resource/79/2839779_image2_1.jpg","126.4901152327","33.4866479357","서서방숯불닭갈비 제주본점"
"제주특별자치도 서귀포시 성산읍 해맞이해안로 2746","39","3030250","39","http://tong.visitkorea.or.kr/cms/resource/04/3030204_image2_1.jpg","126.9182256717","33.4702982825","온더스톤 브런치카페 제주성산점"
"제주특별자치도 제주시 애월해안로 722","39","2861425","39","http://tong.visitkorea.or.kr/cms/resource/18/2861418_image2_1.JPG","126.3780111538","33.4839603437","바다보는날"
"제주특별자치도 제주시 광성로 76","39","2852187","39","http://tong.visitkorea.or.kr/cms/resource/79/2852179_image2_1.jpg","126.4156862313","33.4583721062","카페브리프"
"제주특별자치도 제주시 우정로 17 제웅1차솔내음빌리지","39","2910930","39","http://tong.visitkorea.or.kr/cms/resource/13/2910913_image2_1.jpg","126.4311758095","33.4912409352","래용"
"제주특별자치도 제주시 통물길 30","39","2894496","39","http://tong.visitkorea.or.kr/cms/resource/89/2894489_image2_1.jpg","126.4348421978","33.4894328604","순두부엔짬뽕"
"제주특별자치도 제주시 소길1길 19","39","2852311","39","http://tong.visitkorea.or.kr/cms/resource/03/2852303_image2_1.jpg","126.3799286479","33.4397708216","골목카페옥수"
"제주특별자치도 제주시 하귀동남4길 4","39","2853278","39","http://tong.visitkorea.or.kr/cms/resource/71/2853271_image2_1.jpg","126.4124692997","33.4825082726","하르방짬뽕"
"제주특별자치도 서귀포시 사계남로216번길 24-32 네덜란드엿보기전시관","39","2852520","39","http://tong.visitkorea.or.kr/cms/resource/18/2852518_image2_1.JPG","126.3133001582","33.2334009178","커피스케치"
"제주특별자치도 제주시 세화8길 7","39","2851443","39","http://tong.visitkorea.or.kr/cms/resource/94/2851394_image2_1.jpg","126.8575797487","33.5215083065","호자"
"제주특별자치도 제주시 칠성로길 29-1","39","2904827","39","http://tong.visitkorea.or.kr/cms/resource/12/2904812_image2_1.jpg","126.5259753695","33.5146093001","마음에온"
"제주특별자치도 서귀포시 칠십리로 330 라임오렌지레스토랑","39","2899746","39","http://tong.visitkorea.or.kr/cms/resource/30/2899730_image2_1.jpg","126.5871289007","33.2464510197","라임오렌지카페앤플라워"
"제주특별자치도 제주시 하귀9길 14","39","2852063","39","http://tong.visitkorea.or.kr/cms/resource/56/2852056_image2_1.jpg","126.4151162206","33.4856662979","삼일해장국"
"제주특별자치도 제주시 김녕로21길 21","39","2851565","39","http://tong.visitkorea.or.kr/cms/resource/53/2851553_image2_1.jpg","126.7553155654","33.5578415238","쪼끌락"
"제주특별자치도 제주시 구좌읍 하도9길 72","39","2785883","39","http://tong.visitkorea.or.kr/cms/resource/76/2792076_image2_1.jpg","126.8903215808","33.5116682578","아날로그사운즈"
"제주특별자치도 서귀포시 신풍하동로19번길 59","39","2851125","39","http://tong.visitkorea.or.kr/cms/resource/99/2851099_image2_1.jpg","126.8388016012","33.3665251268","아줄레주"
"제주특별자치도 제주시 구좌읍 송당리","39","2853471","39","http://tong.visitkorea.or.kr/cms/resource/62/2853462_image2_1.jpg","126.7709498938","33.4553586672","안도르"
"제주특별자치도 서귀포시 신양로122번길 17","39","2877645","39","http://tong.visitkorea.or.kr/cms/resource/35/2877635_image2_1.jpg","126.9219900411","33.4352827669","서귀피안 베이커리"
"제주특별자치도 서귀포시 이어도로 880","39","2844044","39","http://tong.visitkorea.or.kr/cms/resource/41/2844041_image2_1.jpg","126.5087220331","33.2363120071","카페텐저린"
"제주특별자치도 제주시 비자림로 685","39","2906222","39","http://tong.visitkorea.or.kr/cms/resource/06/2906206_image2_1.JPG","126.6795082596","33.4363898514","제주맛집칼국수"
"제주특별자치도 서귀포시 공천포로 91","39","2905789","39","http://tong.visitkorea.or.kr/cms/resource/73/2905773_image2_1.jpg","126.6427791869","33.2663802615","카페숑"
"제주특별자치도 제주시 우도해안길 532","39","2854364","39","http://tong.visitkorea.or.kr/cms/resource/50/2854350_image2_1.jpg","126.9485746495","33.5209209575","하하호호"
"제주특별자치도 제주시 1100로 2977-15","39","2902776","39","http://tong.visitkorea.or.kr/cms/resource/64/2902764_image2_1.jpg","126.4855025099","33.4528293831","쁠랑뜨"
"제주특별자치도 제주시 테우해안로 44-1","39","2903532","39","http://tong.visitkorea.or.kr/cms/resource/23/2903523_image2_1.jpg","126.4398055121","33.4957461292","돌담너머바다"
"제주특별자치도 제주시 판포1길 11","39","2849980","39","http://tong.visitkorea.or.kr/cms/resource/79/2849979_image2_1.JPG","126.1982461153","33.3652123260","판포미인"
"제주특별자치도 서귀포시 산방로 378","39","2778874","39","http://tong.visitkorea.or.kr/cms/resource/19/2800419_image2_1.jpg","126.2965127692","33.2314342058","춘미향"
"제주특별자치도 제주시 가문동길 80","39","2893702","39","http://tong.visitkorea.or.kr/cms/resource/94/2893694_image2_1.jpg","126.3907765945","33.4890710908","회춘 애월점"
"제주특별자치도 서귀포시 월산로 16","39","2854455","39","http://tong.visitkorea.or.kr/cms/resource/54/2854454_image2_1.jpg","126.4946032358","33.2620894948","감따남"
"제주특별자치도 제주시 하귀10길 49-2","39","2870835","39","http://tong.visitkorea.or.kr/cms/resource/28/2870828_image2_1.JPG","126.4106831878","33.4894213675","토토네"
"제주특별자치도 제주시 은수길 65","39","2892239","39","http://tong.visitkorea.or.kr/cms/resource/93/2891893_image2_1.jpg","126.4871991809","33.4706857673","볕이드는곳벧디"
"제주특별자치도 제주시 한경면 연명로 543","39","2911053","39","http://tong.visitkorea.or.kr/cms/resource/41/2911041_image2_1.JPG","126.2673967427","33.3164771319","알동네집"
"제주특별자치도 제주시 한경면 금등4길 11","39","2783430","39","http://tong.visitkorea.or.kr/cms/resource/25/2784625_image2_1.jpg","126.1958075111","33.3619682017","마루나키친"
"제주특별자치도 서귀포시 태평로92번길 8","39","2851146","39","http://tong.visitkorea.or.kr/cms/resource/22/2851122_image2_1.jpg","126.5328058954","33.2435310361","자연스러운식당"
"제주특별자치도 제주시 해맞이해안로 650-20","39","2940065","39","","126.8135077198","33.5585340531","칠분의오"
"제주특별자치도 서귀포시 일출로 86","39","2847829","39","http://tong.visitkorea.or.kr/cms/resource/20/2847820_image2_1.JPG","126.9215564052","33.4500589058","호랑호랑 성산카페"
"제주특별자치도 제주시 탑동로 43","39","2940076","39","","126.5203646768","33.5176783151","카고크루즈"
"제주특별자치도 제주시 한림상로 15-5","39","2858612","39","http://tong.visitkorea.or.kr/cms/resource/85/2858585_image2_1.jpg","126.2569178869","33.4057282066","문쏘 제주협재점"
"제주특별자치도 서귀포시 신화역사로 611","39","2851007","39","http://tong.visitkorea.or.kr/cms/resource/89/2850989_image2_1.jpg","126.3525866828","33.3111818331","바램목장&카페"
"제주특별자치도 제주시 신북로 144","39","2904656","39","http://tong.visitkorea.or.kr/cms/resource/41/2904641_image2_1.jpg","126.6284354411","33.5351197779","딜레탕트"
"제주특별자치도 제주시 애월읍 하귀2길 46-16","39","2782843","39","http://tong.visitkorea.or.kr/cms/resource/68/2783168_image2_1.jpg","126.4143856280","33.4901296811","슬로보트"
"제주특별자치도 제주시 조천읍 조함해안로 217-1","39","2788882","39","http://tong.visitkorea.or.kr/cms/resource/40/2796240_image2_1.jpg","126.6440031125","33.5535346551","문개항아리 조천본점"
"제주특별자치도 서귀포시 성읍민속로 130","39","2847852","39","http://tong.visitkorea.or.kr/cms/resource/43/2847843_image2_1.JPG","126.7989489935","33.3885998263","옛날팥죽"
"제주특별자치도 서귀포시 안덕면 일주서로 1322-1","39","2847823","39","http://tong.visitkorea.or.kr/cms/resource/17/2847817_image2_1.jpg","126.3719637973","33.2655038505","달팽이식당"
"제주특별자치도 제주시 봉성로 66","39","2852023","39","http://tong.visitkorea.or.kr/cms/resource/19/2852019_image2_1.jpg","126.3126266402","33.4187193119","봉성식당"
"제주특별자치도 서귀포시 일주서로 330","39","2859054","39","http://tong.visitkorea.or.kr/cms/resource/51/2859051_image2_1.JPG","126.4734719380","33.2529873880","올디벗구디"
"제주특별자치도 서귀포시 하신상로 417","39","2851196","39","http://tong.visitkorea.or.kr/cms/resource/65/2851165_image2_1.jpg","126.5961909984","33.2911545642","친봉산장"
"제주특별자치도 제주시 한림읍 협재1길 27-6","39","2755870","39","http://tong.visitkorea.or.kr/cms/resource/13/2756013_image2_1.jpg","126.2429414999","33.3978677462","바다위에코끼리"
"제주특별자치도 제주시 애월읍 애월로 6","39","2759061","39","http://tong.visitkorea.or.kr/cms/resource/08/2759208_image2_1.jpg","126.3113536176","33.4593342400","고이정"
"제주특별자치도 제주시 오광로 128","39","2759849","39","http://tong.visitkorea.or.kr/cms/resource/09/2760109_image2_1.jpg","126.4609483627","33.4849337731","임금님밥상"
"제주특별자치도 제주시 종달동길 23","39","2851643","39","http://tong.visitkorea.or.kr/cms/resource/32/2851632_image2_1.jpg","126.9022876754","33.4914873493","모뉴에트"
"제주특별자치도 제주시 애월읍 일주서로 7089","39","2763771","39","http://tong.visitkorea.or.kr/cms/resource/17/2764017_image2_1.jpg","126.4067836428","33.4842996510","바다속고등어쌈밥"
"제주특별자치도 제주시 서부두남길 12","39","2857388","39","http://tong.visitkorea.or.kr/cms/resource/62/2857362_image2_1.jpg","126.5276835417","33.5151842636","온차"
"제주특별자치도 제주시 중엄안1길 25","39","2857350","39","http://tong.visitkorea.or.kr/cms/resource/41/2857341_image2_1.jpg","126.3708925420","33.4744723929","당당"
"제주특별자치도 제주시 가문동남길 63","39","2906174","39","http://tong.visitkorea.or.kr/cms/resource/71/2906171_image2_1.JPG","126.3911377809","33.4843271774","금돈가 제주본점"
"제주특별자치도 서귀포시 동류암로 33","39","2847894","39","http://tong.visitkorea.or.kr/cms/resource/88/2847888_image2_1.JPG","126.9169512735","33.4489783952","부촌"
"제주특별자치도 제주시 해맞이해안로 1296","39","2853435","39","http://tong.visitkorea.or.kr/cms/resource/24/2853424_image2_1.jpg","126.8509745258","33.5319348245","갈치공장"
"제주특별자치도 제주시 서해안로 64","39","2854211","39","http://tong.visitkorea.or.kr/cms/resource/94/2854194_image2_1.jpg","126.4567455524","33.5025317580","인그리드"
"제주특별자치도 서귀포시 일주서로 508","39","2850960","39","http://tong.visitkorea.or.kr/cms/resource/47/2850947_image2_1.jpg","126.4545402345","33.2535175856","중문 모메든식당"
